loan_id,amount_loan,duration,payments,status,gender_clt,age_at_loan,frequency,age_acc,region,ratio of urban inhabitants,average salary,ratio enterpreneurs,criminality_growth,unemploymant_growth,type_trans_count_w,type_trans_count_c,type_trans_mean_w,amount_trans_mean,amount_trans_min,amount_trans_max,amount_trans_std,amount_trans_last,amount_trans_abs_min,balance_mean,balance_min,balance_max,balance_std,balance_last,balance_abs_min,balance_negative,months_until_bankrupt
6356,95400,36,2650,Yes,M,22,weekly,28,central Bohemia,0.514,9307,0.118,0.004434404283801874,0.5799999999999996,25,22,0.5319148936170213,588.6595744680851,-33500.0,35760.0,16204.181715138946,-30.0,23.6,41562.32340425532,200.0,92354.8,23576.743344256894,27667.0,200.0,0,10
6358,137880,60,2298,No,M,31,weekly,28,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,51,38,0.5730337078651685,224.34719101123588,-20848.0,20684.0,8580.77908274293,-5100.0,30.0,24523.07303370786,200.0,52658.4,11727.066048624869,19966.8,200.0,0,8
6362,37908,12,3159,Yes,F,19,monthly,27,south Moravia,0.40700000000000003,8544,0.109,0.0012835648783702158,0.5700000000000001,45,31,0.5921052631578947,606.7592105263159,-22479.0,28431.0,11087.586234682192,-12300.0,14.1,42164.027631578945,800.0,69530.4,12938.940496291016,46113.5,800.0,0,14
6403,194880,48,4060,Yes,M,15,monthly,27,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,76,37,0.672566371681416,274.3982300884959,-23532.0,36536.0,12633.435844494606,-14.6,14.6,36421.42566371683,300.0,71138.8,13195.884796079004,31007.0,300.0,0,7
6407,25944,24,1081,Yes,F,34,monthly,28,north Bohemia,0.856,9832,0.114,-0.008209018120522545,1.1600000000000006,18,19,0.4864864864864865,1875.6486486486483,-29900.0,36289.5,15950.623795423275,24193.0,14.6,56927.45405405403,600.0,80155.2,17426.036797826957,69398.9,600.0,0,64
6421,96768,36,2688,Yes,F,28,monthly,26,north Bohemia,0.598,8965,0.104,0.001968503937007874,1.1500000000000004,38,28,0.5757575757575758,566.6136363636364,-64100.0,48172.0,20526.20937210155,-5200.0,13.4,51611.34242424239,900.0,117830.9,22929.24381405384,37396.4,900.0,0,13
6456,47016,12,3918,Yes,F,35,after-transaction,28,east Bohemia,0.735,8369,0.117,-0.0020938877995546053,0.52,20,22,0.47619047619047616,1399.366666666666,-51800.0,47705.0,18411.845320199693,-14581.0,32.8,60382.085714285706,200.0,112901.6,23888.321559448163,58773.2,200.0,0,15
6460,48672,36,1352,Yes,F,46,monthly,28,south Moravia,0.33899999999999997,8743,0.111,0.001496414971790986,0.5500000000000003,63,34,0.6494845360824743,238.24845360824742,-5880.0,12100.0,2648.5272061056794,-14.6,14.6,23050.189690721647,300.0,33484.4,5423.587576531727,23110.0,300.0,0,17
6461,74124,36,2059,Yes,F,57,weekly,26,central Bohemia,0.58,8754,0.137,0.0005933067581347919,0.47999999999999954,83,39,0.680327868852459,210.3139344262296,-43200.0,49816.0,15987.369531185042,-1080.0,30.0,54371.29918032791,400.0,159765.9,30062.389743314227,25658.0,400.0,0,12
6471,155640,24,6485,Yes,F,53,monthly,26,central Bohemia,0.514,9307,0.118,0.004434404283801874,0.5799999999999996,78,27,0.7428571428571429,385.6628571428572,-21700.0,34486.0,10223.163061469557,-14.6,14.6,45183.34952380955,500.0,72838.9,13513.4703010347,40494.6,500.0,0,6
6474,63360,60,1056,Yes,M,39,monthly,28,east Bohemia,0.608,8208,0.155,0.006117460527185043,0.3699999999999999,70,49,0.5882352941176471,215.42352941176483,-7300.0,12138.0,4587.227469071161,-14.6,14.6,29108.363865546195,700.0,40733.8,6107.706916241164,25635.0,700.0,0,24
6499,80952,24,3373,Yes,M,48,monthly,28,Prague,1.0,12541,0.167,0.01114566294286997,0.14,32,22,0.5925925925925926,532.3944444444447,-22400.0,30354.0,11890.461827732386,150.2,13.5,33312.53888888891,1100.0,67529.6,12270.895742079612,28763.7,1100.0,0,8
6501,30276,12,2523,No,F,57,monthly,26,south Bohemia,0.67,9104,0.123,0.000532187678403824,0.5599999999999998,34,58,0.3695652173913043,270.9847826086956,-18500.0,22708.0,8435.087354732237,-18500.0,14.6,31318.87282608695,1000.0,58621.4,12216.3463270595,24930.3,1000.0,0,9
6509,55368,24,2307,Yes,F,54,monthly,28,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,51,47,0.5204081632653061,126.67959183673464,-34100.0,48139.0,13447.74775955936,10100.0,14.6,46061.31938775505,200.0,113350.7,24131.83891162098,12414.4,200.0,0,5
6512,63312,48,1319,Yes,F,38,monthly,28,west Bohemia,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,47,35,0.573170731707317,348.2121951219513,-4600.0,10500.0,2812.955489695835,900.0,14.6,22551.77926829271,500.0,31462.9,5522.432869014776,28553.5,500.0,0,21
6520,91200,24,3800,Yes,F,38,monthly,28,north Bohemia,0.899,10446,0.09,-0.0017014888027023646,2.0600000000000005,18,18,0.5,908.7555555555557,-22100.0,34198.0,14394.25999025692,22799.0,14.6,32558.533333333333,700.0,76736.9,15743.433555304437,32715.3,700.0,0,8
6526,288468,36,8013,Yes,F,36,monthly,27,south Moravia,0.505,8288,0.11,-0.0011790135586559245,0.7299999999999995,3,14,0.17647058823529413,2872.9705882352946,-23300.0,30950.0,13521.186598712626,26.1,6.4,36999.52352941177,600.0,71939.2,16205.72181108147,48665.3,600.0,0,6
6535,41952,12,3496,Yes,M,22,monthly,27,east Bohemia,0.763,9425,0.125,-0.0011986110939488676,0.78,74,31,0.7047619047619048,234.97904761904778,-25400.0,31462.0,9988.010979859182,134.4,14.6,41502.025714285715,500.0,71527.0,13263.348751707794,24687.4,500.0,0,7
6540,309600,48,6450,Yes,M,20,weekly,26,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,34,22,0.6071428571428571,633.7142857142854,-34700.0,58052.0,23275.074268014916,-22389.0,30.0,58185.589285714275,400.0,112363.1,20963.728475446504,35488.1,400.0,0,5
6545,191880,60,3198,Yes,M,46,monthly,26,south Bohemia,0.67,9104,0.123,0.000532187678403824,0.5599999999999998,52,35,0.5977011494252874,902.5413793103446,-59200.0,46829.0,18802.118055294854,12269.0,14.6,53685.78620689651,400.0,128539.4,26747.651934377307,78521.0,400.0,0,24
6546,31728,24,1322,Yes,M,44,monthly,28,Prague,1.0,12541,0.167,0.01114566294286997,0.14,76,41,0.6495726495726496,280.36666666666684,-19680.0,22267.5,7906.576424876559,-3240.0,14.6,31139.747863247834,600.0,56122.8,9913.02291629028,32802.7,600.0,0,24
6550,320592,48,6679,Yes,F,25,monthly,26,south Moravia,0.40700000000000003,8544,0.109,0.0012835648783702158,0.5700000000000001,58,30,0.6590909090909091,785.780681818182,-46600.0,60108.0,21262.713062908962,-5800.0,14.6,60781.306818181794,500.0,117827.8,21161.10823723557,69148.6,500.0,0,10
6577,51696,24,2154,Yes,F,26,monthly,28,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,58,44,0.5686274509803921,374.53235294117627,-59600.0,46889.0,21241.171900965554,-9500.0,14.6,58226.50490196077,600.0,124339.4,26115.030058226144,38202.2,600.0,0,17
6578,27984,12,2332,Yes,M,46,weekly,27,east Bohemia,0.619,8363,0.108,0.0016905015394354445,0.9700000000000002,46,30,0.6052631578947368,241.84736842105266,-25700.0,47513.0,12496.861912693374,-8217.0,30.0,30639.863157894713,500.0,82352.4,16237.333801572568,18380.5,500.0,0,7
6580,196080,48,4085,Yes,M,35,monthly,28,west Bohemia,0.855,8624,0.102,0.003649092302588682,0.8700000000000001,27,20,0.574468085106383,1848.029787234043,-35700.0,46888.0,16576.270274321494,-4900.0,14.6,49143.96595744681,900.0,97457.4,23182.39661204049,86857.4,900.0,0,21
6585,372120,60,6202,Yes,M,51,monthly,26,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,101,71,0.5872093023255814,270.8174418604653,-63300.0,48768.0,21258.89169377205,-12800.0,14.6,64044.04593023261,500.0,128495.4,25895.9123556906,46580.5,500.0,0,7
6589,189696,24,7904,Yes,M,50,weekly,26,south Bohemia,0.527,8402,0.12,0.0019444660496227735,0.8500000000000001,59,30,0.6629213483146067,995.867415730337,-57600.0,49775.0,19185.851320864356,210.9,30.0,54137.10561797752,700.0,125386.9,23400.63444036177,88662.1,700.0,0,11
6591,20832,48,434,Yes,M,46,monthly,28,north Bohemia,0.598,8965,0.104,0.001968503937007874,1.1500000000000004,104,47,0.6887417218543046,118.360927152318,-19700.0,13251.0,4276.905237419124,68.5,14.6,21368.909933774863,500.0,41997.9,5923.774708486194,17887.1,500.0,0,41
6594,189696,24,7904,No,F,24,monthly,27,south Moravia,0.519,8441,0.115,0.0033712028777238504,1.0300000000000002,0,5,0.0,4500.0,600.0,11500.0,4623.310502226733,2200.0,600.0,14900.0,600.0,22500.0,8889.038193190532,22500.0,600.0,0,2
6596,91584,24,3816,Yes,F,42,monthly,28,north Bohemia,0.847,8705,0.116,0.001562301441951905,1.8600000000000003,17,14,0.5483870967741935,1607.8387096774193,-30600.0,47906.0,21422.380148412976,-27900.0,14.6,50765.41612903225,1000.0,83039.4,18234.74108903289,49842.9,1000.0,0,13
6598,68112,12,5676,Yes,F,17,monthly,28,north Bohemia,0.805,8867,0.13,0.0026586157173756307,0.18999999999999995,110,37,0.7482993197278912,268.13809523809533,-42100.0,57164.0,17044.76002469667,-7500.0,14.6,47220.13401360543,300.0,111588.8,19532.468493474174,39416.1,300.0,0,6
6599,72120,12,6010,Yes,F,44,monthly,26,east Bohemia,0.619,8363,0.108,0.0016905015394354445,0.9700000000000002,62,40,0.6078431372549019,966.9794117647052,-50700.0,54092.0,21452.914456134986,-7000.0,14.6,75686.06568627457,1000.0,109338.9,20598.00230804139,98631.7,1000.0,0,16
6600,21852,36,607,Yes,M,40,monthly,26,north Bohemia,0.877,9675,0.1,-0.0010619949535277395,1.25,6,12,0.3333333333333333,2383.294444444445,-18100.0,27736.5,13297.319828113626,-26.0,14.6,38509.05,700.0,60863.2,15001.855573002804,42899.4,700.0,0,70
6613,84120,24,3505,Yes,F,46,weekly,25,north Moravia,0.484,8173,0.124,-0.03675766563134911,4.185,7,12,0.3684210526315789,3365.9421052631583,-36300.0,47952.0,21047.20841107532,13484.0,30.0,56910.689473684215,900.0,89570.9,24271.624057983947,45528.9,900.0,0,12
6624,71460,12,5955,Yes,M,49,monthly,28,south Moravia,0.33899999999999997,8743,0.111,0.001496414971790986,0.5500000000000003,23,20,0.5348837209302325,1784.211627906977,-24300.0,48487.0,15446.517466147652,34197.0,14.6,47991.530232558136,200.0,82549.0,19235.72960061234,53022.0,200.0,0,8
6642,77640,12,6470,Yes,M,26,weekly,28,west Bohemia,0.43799999999999994,8561,0.11,0.0014562096941959641,0.64,38,22,0.6333333333333333,513.7649999999996,-35000.0,58227.0,20304.337007709768,-6000.0,30.0,55570.30499999995,700.0,117489.5,23174.95183686821,30825.8,700.0,0,4
6644,93600,24,3900,Yes,M,24,monthly,25,central Bohemia,0.5529999999999999,8899,0.149,-0.006146734854445318,0.5800000000000001,34,21,0.6181818181818182,477.01636363636385,-42900.0,45287.0,14785.065939027592,-3231.0,14.6,40078.70727272725,900.0,96108.3,21469.630340267242,26235.8,900.0,0,6
6645,140400,36,3900,Yes,M,53,monthly,28,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,23,22,0.5111111111111111,628.26,-63200.0,44739.0,19380.17457458899,-5100.0,14.6,43563.61999999999,400.0,115000.2,18981.79097613385,28271.8,400.0,0,7
6647,208320,48,4340,Yes,F,26,weekly,28,west Bohemia,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,52,33,0.611764705882353,519.8023529411764,-29700.0,39060.0,14500.177189565788,-30.0,30.0,43944.88941176475,200.0,82981.9,16039.860835602089,44183.1,200.0,0,10
6650,49320,12,4110,No,F,48,after-transaction,28,west Bohemia,0.8,8991,0.128,0.0006117305449295695,0.6199999999999999,32,17,0.6530612244897959,319.869387755102,-62700.0,45628.0,17673.643380683712,-11567.0,100.0,46576.27755102041,900.0,126833.0,24439.877180919786,15673.6,900.0,0,3
6659,56100,60,935,Yes,M,37,monthly,26,south Moravia,1.0,9897,0.14,-6.450447661067678e-05,0.3599999999999999,40,28,0.5882352941176471,226.5779411764704,-10700.0,13986.0,5610.398800145166,-6216.0,14.6,20158.00147058824,1000.0,45346.1,8426.832211799325,15407.2,1000.0,0,16
6667,155880,24,6495,Yes,F,27,monthly,27,north Bohemia,0.623,9065,0.123,0.00016665789519849832,0.9299999999999997,91,51,0.6408450704225352,313.8366197183097,-60700.0,49818.0,18418.33745229831,-8305.0,14.6,63263.14718309857,1000.0,164648.6,26666.145799399845,44564.6,1000.0,0,6
6668,74736,36,2076,Yes,M,28,monthly,28,east Bohemia,0.535,8390,0.132,0.0005390351271224508,0.6100000000000003,41,26,0.6119402985074627,496.17761194029873,-20000.0,30918.0,12019.83329243066,-10200.0,14.6,37912.998507462675,700.0,62084.0,10605.68811295336,33243.7,700.0,0,16
6676,29784,24,1241,Yes,F,25,monthly,26,west Bohemia,1.0,10787,0.131,0.0012907086577216645,0.44999999999999973,3,9,0.25,3160.016666666667,-11300.0,17241.0,8783.15395710689,-11300.0,59.4,27626.08333333333,200.0,49220.3,13131.977125726578,37920.3,200.0,0,30
6678,80340,12,6695,Yes,F,18,monthly,28,Prague,1.0,12541,0.167,0.01114566294286997,0.14,30,22,0.5769230769230769,1718.128846153846,-39200.0,61260.0,22922.615188792603,40840.0,14.6,61531.59038461539,1100.0,122523.5,26678.258714234544,89342.6,1100.0,0,13
6686,224604,36,6239,Yes,M,18,monthly,28,west Bohemia,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,59,34,0.6344086021505376,433.19677419354855,-40000.0,56152.0,21609.29235832832,-17300.0,14.6,57496.98924731188,200.0,109178.4,21234.856010411902,40287.4,200.0,0,6
6687,87840,24,3660,Yes,F,13,monthly,28,central Bohemia,0.413,8598,0.123,0.005155690732738636,0.48999999999999977,3,14,0.17647058823529413,2579.2823529411767,-22000.0,32938.0,15010.214805518079,-22000.0,51.3,46318.55294117648,500.0,65847.8,20670.97738216307,43847.8,500.0,0,11
6694,134784,24,5616,Yes,F,54,monthly,27,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,25,30,0.45454545454545453,294.88545454545385,-58800.0,43785.0,16638.728676287676,-4900.0,12.2,44005.11272727274,900.0,112839.2,25288.200975246633,16218.7,900.0,0,2
6696,89040,60,1484,Yes,F,24,monthly,28,north Moravia,0.535,8909,0.113,0.0008751556767309569,1.5499999999999998,43,44,0.4942528735632184,336.8505747126437,-11400.0,15843.0,5561.914755559467,-800.0,14.6,30045.399999999998,800.0,46550.2,8832.079278613892,29305.8,800.0,0,19
6698,247728,48,5161,Yes,M,16,weekly,26,Prague,1.0,12541,0.167,0.01114566294286997,0.14,27,23,0.54,1051.0359999999996,-57900.0,48620.0,20129.462529537774,-2539.0,30.0,60054.73400000001,200.0,108390.1,23168.339445014884,52551.7,200.0,0,10
6699,7656,24,319,Yes,F,31,monthly,28,east Bohemia,0.59,9060,0.124,0.0007852574251155721,0.6599999999999999,45,36,0.5555555555555556,448.80246913580254,-21700.0,31677.0,10984.030000618799,-12800.0,9.2,46444.63950617286,600.0,73069.1,12923.560345495733,36353.1,600.0,0,113
6704,417060,60,6951,Yes,F,33,monthly,28,west Bohemia,0.556,8843,0.113,0.0015312595703723148,0.7800000000000002,33,41,0.44594594594594594,1094.3067567567566,-52700.0,43656.0,16945.540746153332,-14.6,14.6,58445.027027027056,200.0,127508.6,25817.73541355227,80978.7,200.0,0,11
6712,266220,60,4437,Yes,F,30,monthly,27,south Bohemia,0.584,8547,0.12,-0.00029725674489709255,0.9900000000000002,91,53,0.6319444444444444,265.00069444444466,-23840.0,33190.0,9870.65015534237,-5200.0,14.6,34922.881249999984,900.0,66744.4,11836.447603426754,38159.6,900.0,0,8
6715,220620,60,3677,Yes,F,52,monthly,27,south Bohemia,0.584,8547,0.12,-0.00029725674489709255,0.9900000000000002,74,54,0.578125,206.47812499999992,-20500.0,33096.0,10469.033567696924,-14.6,14.6,36907.456249999996,1100.0,70272.7,14352.078379313041,26428.9,1100.0,0,7
6721,21072,24,878,Yes,F,29,monthly,28,south Bohemia,0.614,8114,0.119,0.0024033917528557157,0.2400000000000002,2,13,0.13333333333333333,2057.8066666666664,-5700.0,9738.0,4342.030503687461,-2600.0,48.5,21575.68666666666,1100.0,33467.0,9070.837344626276,30867.0,1100.0,0,35
6725,265320,36,7370,Yes,F,46,monthly,28,east Bohemia,0.705,8541,0.131,0.0028126973193272485,0.4600000000000004,84,64,0.5675675675675675,238.4479729729732,-17700.0,26409.0,8594.650650793175,-7000.0,14.6,35566.88108108107,700.0,61993.3,9992.57311449955,35289.8,700.0,0,4
6726,85860,60,1431,Yes,F,39,monthly,27,central Bohemia,0.467,8507,0.132,0.005794068673777058,0.18000000000000016,49,47,0.5104166666666666,410.0729166666667,-10300.0,16713.0,5437.715083890895,-14.6,5.0,30461.404166666678,1000.0,44713.5,7824.866629042196,39366.8,1000.0,0,27
6729,74688,12,6224,Yes,F,49,monthly,28,west Bohemia,0.855,8624,0.102,0.003649092302588682,0.8700000000000001,63,49,0.5625,258.332142857143,-38400.0,56019.0,18708.853799686833,-13711.0,14.6,48484.62410714285,1100.0,104902.4,20930.650934412955,28933.3,1100.0,0,4
6732,174048,48,3626,Yes,F,44,monthly,26,east Bohemia,0.728,9538,0.111,-0.004114897281338418,0.30000000000000004,31,38,0.4492753623188406,784.6449275362316,-46800.0,49461.0,20505.94743237374,-10800.0,14.6,72968.3811594203,600.0,127067.6,23455.92726432901,54140.4,600.0,0,14
6734,173016,36,4806,Yes,F,51,weekly,26,south Bohemia,0.748,10045,0.135,-0.0017390227705052733,0.29000000000000004,47,47,0.5,939.7010638297871,-62700.0,49769.0,20611.488169243366,-25600.0,30.0,61799.24361702124,300.0,123928.2,26512.878935391018,88331.6,300.0,0,18
6736,288360,60,4806,Yes,M,58,after-transaction,27,Prague,1.0,12541,0.167,0.01114566294286997,0.14,2,8,0.2,4345.04,-15200.0,27116.0,13347.710764788262,137.1,8.7,33211.759999999995,800.0,58495.8,16686.231188764257,43450.3,800.0,0,9
6737,76680,24,3195,Yes,M,46,monthly,28,north Moravia,0.5720000000000001,9893,0.096,0.00115360413899182,0.6299999999999999,90,53,0.6293706293706294,190.1503496503495,-38700.0,57554.0,17120.749837575084,-5483.0,14.6,62933.4748251748,1000.0,104676.1,21005.680291887616,27191.2,1000.0,0,8
6738,230220,36,6395,No,F,51,monthly,28,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,44,38,0.5365853658536586,77.14268292682924,-59800.0,47953.0,13931.684027646495,-8894.0,4.9,27658.487804878067,-2719.7,130801.0,29524.489997327957,6325.5,900.0,1,0
6745,47304,24,1971,Yes,M,23,monthly,28,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,91,76,0.5449101796407185,374.00239520958087,-59900.0,49060.0,21120.817481329475,-29500.0,14.6,68740.02335329348,400.0,148093.0,30916.763221258978,62458.3,400.0,0,31
6751,85716,36,2381,Yes,M,58,monthly,25,south Bohemia,0.614,8114,0.119,0.0024033917528557157,0.2400000000000002,4,15,0.21052631578947367,1921.947368421053,-15900.0,21430.0,10332.341174969248,-15900.0,52.5,31337.25789473685,800.0,52782.7,12288.06300721313,36516.9,800.0,0,15
6764,33984,48,708,Yes,M,23,monthly,27,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,34,36,0.4857142857142857,635.2242857142858,-14700.0,20196.0,7694.641657945109,-10300.0,14.6,38587.76000000001,600.0,55077.5,9896.492445941623,44465.4,600.0,0,62
6785,125340,60,2089,Yes,M,51,weekly,27,Prague,1.0,12541,0.167,0.01114566294286997,0.14,70,57,0.5511811023622047,149.66456692913374,-45200.0,49974.0,15744.00196153084,-3713.0,30.0,51145.51574803151,500.0,110933.4,22705.18278242659,19007.0,500.0,0,9
6805,45024,48,938,Yes,F,39,monthly,25,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,19,20,0.48717948717948717,984.2153846153847,-22100.0,31636.5,12758.414420079553,-17800.0,14.6,41994.90769230771,800.0,63659.3,13151.510254347311,38384.3,800.0,0,40
6808,227880,36,6330,Yes,F,38,monthly,28,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,38,45,0.4578313253012048,647.189156626506,-64600.0,49115.0,15147.828589699904,-8552.0,14.6,45134.72168674696,1100.0,153213.7,29551.483054320095,53716.6,1100.0,0,8
6810,186384,48,3883,Yes,M,37,weekly,27,north Bohemia,0.853,9317,0.097,-0.0006010084453394527,0.5800000000000001,108,82,0.5684210526315789,110.54736842105287,-60600.0,49424.0,19156.863900204855,73.1,30.0,61578.30157894749,700.0,129557.3,27339.88746857486,21033.8,700.0,0,5
6816,100224,48,2088,No,F,39,monthly,26,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,3,15,0.16666666666666666,1743.727777777778,-15100.0,18792.0,8029.859466267547,-15100.0,26.5,28124.93333333333,700.0,46487.1,9838.648370404879,31387.1,700.0,0,15
6817,70656,48,1472,Yes,M,44,monthly,25,Prague,1.0,12541,0.167,0.01114566294286997,0.14,24,29,0.4528301886792453,424.07547169811335,-26080.0,22317.0,8568.99648632534,-7100.0,14.6,32646.850943396235,600.0,55343.2,12948.761537492877,22476.1,600.0,0,15
6818,155616,48,3242,Yes,F,25,monthly,26,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,102,70,0.5930232558139535,352.87209302325596,-36960.0,26388.0,8611.713428013858,-14600.0,14.6,44197.50988372092,200.0,75294.1,11044.494392196431,60694.1,200.0,0,18
6820,38148,12,3179,Yes,F,28,monthly,28,Prague,1.0,12541,0.167,0.01114566294286997,0.14,11,18,0.3793103448275862,1645.7206896551727,-20600.0,32706.0,12844.874772157718,-9115.0,9.9,37462.093103448286,900.0,62324.6,13293.431805243708,47725.8,900.0,0,15
6836,189300,60,3155,Yes,M,40,monthly,28,south Moravia,0.636,8757,0.096,0.002372577040049833,0.5700000000000003,60,42,0.5882352941176471,240.7058823529414,-24960.0,28413.0,8979.907273174736,-14.6,14.6,32354.031372549012,800.0,61043.3,12250.079572479322,24552.0,800.0,0,7
6841,172080,48,3585,Yes,F,37,monthly,27,central Bohemia,0.467,10124,0.141,0.005494982841753182,-0.020000000000000018,17,25,0.40476190476190477,1385.940476190476,-40100.0,45518.0,17350.244249226984,-14.6,14.6,60743.95714285715,200.0,119138.8,21110.31187474146,58209.4,200.0,0,16
6863,127080,60,2118,Yes,M,57,monthly,28,east Bohemia,0.535,8390,0.132,0.0005390351271224508,0.6100000000000003,9,15,0.375,844.7083333333336,-14800.0,19065.0,8272.421582632085,-12000.0,48.6,30060.95416666668,800.0,49590.4,11520.18445104369,20272.8,800.0,0,9
6865,29448,12,2454,No,M,48,monthly,25,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,2,9,0.18181818181818182,3980.963636363637,-13900.0,22090.0,11190.444367966156,14727.0,63.8,28977.436363636363,800.0,43790.6,11482.495155433136,43790.6,800.0,0,17
6876,86616,12,7218,Yes,M,32,monthly,28,central Bohemia,0.365,9622,0.154,0.0007139363010166982,0.13999999999999996,3,12,0.2,2483.5466666666666,-11100.0,17859.0,7832.35875991998,-11100.0,29.8,25714.046666666665,800.0,48353.1,11715.975172745155,37253.1,800.0,0,5
6888,39576,12,3298,Yes,F,14,monthly,28,north Bohemia,0.81,9272,0.118,0.0015705610234346742,0.4200000000000004,62,53,0.5391304347826087,207.8365217391304,-38400.0,49603.0,14696.09301011625,-9493.0,14.6,48944.827826086956,300.0,103467.2,26896.8541402657,23901.1,300.0,0,7
6895,41904,12,3492,Yes,M,20,monthly,28,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,80,63,0.5594405594405595,274.1594405594407,-51700.0,48546.0,12988.770347779553,-3500.0,0.8,36080.386713286716,900.0,129123.0,20303.817120135827,39204.7,900.0,0,11
6903,52128,24,2172,Yes,F,34,monthly,28,central Bohemia,0.365,9622,0.154,0.0007139363010166982,0.13999999999999996,32,39,0.4507042253521127,828.8014084507042,-27300.0,44473.0,11893.404419130713,-14.6,0.1,33459.68028169013,144.2,59944.2,20087.36502977943,58844.8,144.2,0,27
6919,120888,36,3358,Yes,F,50,weekly,28,Prague,1.0,12541,0.167,0.01114566294286997,0.14,60,36,0.625,541.81875,-49200.0,48618.0,15871.895928293889,-11100.0,30.0,40838.75520833332,600.0,116468.4,21557.464543439626,52014.4,600.0,0,15
6921,86184,12,7182,Yes,F,55,monthly,25,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,26,16,0.6190476190476191,1027.5642857142852,-50500.0,64642.0,24794.068260862376,-18346.0,14.6,59935.271428571425,300.0,128146.0,24799.97403787278,43157.5,300.0,0,6
6929,36396,12,3033,Yes,M,23,weekly,28,north Moravia,0.512,8369,0.107,-0.007293768499399383,1.1499999999999995,102,56,0.6455696202531646,287.85253164556985,-51700.0,48143.0,18416.540680797727,-5119.0,30.0,57977.03481012657,800.0,125887.5,25051.25763785537,45480.6,800.0,0,14
6933,188688,48,3931,Yes,F,30,monthly,26,south Moravia,0.747,9624,0.145,-0.0011111167484360652,0.71,10,12,0.45454545454545453,1071.8090909090913,-24500.0,35378.0,16076.411550968205,-3592.0,14.6,42203.17272727273,400.0,71255.7,20050.27841673887,23579.7,400.0,0,5
6940,228276,36,6341,Yes,M,35,monthly,25,Prague,1.0,12541,0.167,0.01114566294286997,0.14,7,13,0.35,2685.4,-9100.0,22288.0,9740.218800201024,14859.0,14.6,41402.134999999995,500.0,60236.6,14856.81419017355,53707.9,500.0,0,8
6944,46176,48,962,Yes,M,30,monthly,25,south Moravia,0.40700000000000003,8544,0.109,0.0012835648783702158,0.5700000000000001,6,11,0.35294117647058826,2277.9470588235295,-13400.0,18109.0,11531.204466312141,-700.0,64.5,33613.10588235293,1000.0,54705.1,13279.637852717908,38725.1,1000.0,0,40
6949,104712,24,4363,Yes,F,25,weekly,27,west Bohemia,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,58,50,0.5370370370370371,278.84537037037035,-44800.0,48996.0,17185.714118251748,-13386.0,30.0,52379.12870370369,300.0,119752.3,25655.51365409269,30115.3,300.0,0,6
6950,104712,24,4363,Yes,M,50,monthly,28,north Moravia,1.0,10673,0.1,-0.0013431315033809862,0.6900000000000004,119,72,0.6230366492146597,114.14293193717266,-56400.0,49831.0,18724.49067730168,200.0,14.6,57357.84345549748,400.0,147603.2,27075.74205832393,25947.2,400.0,0,5
6955,244368,48,5091,Yes,M,25,after-transaction,27,south Moravia,0.43700000000000006,8403,0.105,0.0049124343257443085,-0.020000000000000462,80,64,0.5555555555555556,598.5715277777776,-57200.0,49769.0,24416.12085606832,-5700.0,100.0,75924.2409722223,200.0,143453.3,25561.827684429158,86194.1,200.0,0,16
6960,76416,24,3184,Yes,M,57,monthly,28,Prague,1.0,12541,0.167,0.01114566294286997,0.14,96,57,0.6274509803921569,80.15032679738589,-21400.0,28659.0,9723.059727518119,-4087.0,14.6,31375.160784313728,8686.4,64494.1,11990.873356406239,12262.9,8686.4,0,3
6961,176148,36,4893,Yes,F,32,monthly,25,north Bohemia,0.598,8965,0.104,0.001968503937007874,1.1500000000000004,4,9,0.3076923076923077,4122.515384615385,-30400.0,34881.0,24061.429211805844,209.3,34.9,47154.5,1100.0,83783.4,21431.237856261745,53592.6,1100.0,0,10
