# Generated by Cross Validation Log[com.rapidminer.datatable.SimpleDataTable]
# Iteration	Execution Time	n_trees	max_depth	criterion	pruning	confidence	pre prunning	min gain	min leaf size	AUC
585.0	7781.0	226.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8383013088276247
591.0	6453.0	226.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8393887496519076
592.0	6265.0	202.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8496581732108048
597.0	3750.0	106.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8381397939292677
598.0	3750.0	106.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8512503480924535
601.0	1547.0	10.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8016085352269563
595.0	5984.0	226.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8175724032302979
594.0	6125.0	202.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8501642996379839
596.0	6406.0	250.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8175187969924813
608.0	1484.0	10.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.7832459621275412
602.0	3672.0	82.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8378877749930382
600.0	5516.0	202.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8143372319688108
611.0	1469.0	10.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.814997215260373
612.0	1375.0	10.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7618581175160123
606.0	3250.0	106.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.7999624060150377
607.0	3453.0	106.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8054037872458923
615.0	1375.0	10.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8094615009746591
605.0	5375.0	202.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8133263714842662
604.0	5750.0	226.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8167341966026177
616.0	2266.0	34.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8281794764689503
613.0	3031.0	82.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8432685881370092
603.0	6735.0	226.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8488178780284045
619.0	1390.0	10.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.7574373433583961
610.0	5328.0	202.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8116457811194653
622.0	1969.0	34.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8185268727373991
625.0	2188.0	34.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8171115288220552
623.0	2766.0	82.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8101260094681149
617.0	5110.0	130.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8362628794207743
618.0	4985.0	130.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8407992202729047
609.0	8641.0	250.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8391673628515732
627.0	1875.0	34.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7882177666388193
628.0	1875.0	34.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8299763297131719
614.0	7968.0	226.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8357219437482597
624.0	5828.0	226.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8147291840712892
634.0	1781.0	34.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8044604566972989
633.0	2812.0	58.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8221191868560289
629.0	4109.0	106.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8354908103592313
630.0	4297.0	130.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8358869395711501
631.0	4375.0	130.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8510122528543581
620.0	7828.0	226.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8399122807017545
621.0	8250.0	250.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.835655806182122
626.0	7860.0	226.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8367140072403231
637.0	2750.0	58.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8312092731829572
638.0	2469.0	58.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8321310219994432
639.0	3625.0	106.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8395523531049847
632.0	7297.0	250.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8565190754664439
640.0	3765.0	130.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8022521581732107
645.0	2516.0	58.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8311577554998608
641.0	3890.0	130.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8076726538568645
646.0	2375.0	58.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7937990810359231
635.0	6688.0	226.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8582978279030911
650.0	2359.0	58.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8033027011974381
647.0	3313.0	106.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8069165970481761
642.0	6860.0	226.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8485609857978279
636.0	8594.0	250.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8389362294625453
644.0	6672.0	226.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8501900584795322
643.0	6984.0	250.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8351427179058758
652.0	3656.0	82.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.824556530214425
649.0	5688.0	154.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8323739905318852
654.0	3359.0	82.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8366743247006404
648.0	6343.0	250.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8162628794207741
651.0	5875.0	154.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8390462266778057
653.0	5984.0	226.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8175724032302979
660.0	3203.0	82.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8381913116123643
655.0	4875.0	130.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8372528543581176
663.0	1485.0	10.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8146961152882206
662.0	3047.0	82.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8453181565023671
668.0	1453.0	10.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8369075466443888
656.0	5797.0	226.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8125536062378167
658.0	5953.0	226.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8122152603731552
666.0	2860.0	82.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7965002784739628
659.0	6172.0	250.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8143810916179337
661.0	4922.0	154.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8358987747145642
670.0	1406.0	10.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.7767174881648566
657.0	7437.0	250.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8485261765524925
664.0	5250.0	154.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8481363130047341
674.0	1485.0	10.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.821623851294904
667.0	4437.0	130.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8386605402394876
669.0	3031.0	82.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8024206349206351
676.0	2297.0	34.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8322925368978001
679.0	1468.0	10.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8227708159287108
673.0	4515.0	106.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8249255082149821
683.0	1531.0	10.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7633611807296018
675.0	4296.0	154.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8025556947925369
682.0	2047.0	34.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8637893344472294
665.0	8719.0	250.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8402715121136174
680.0	3625.0	130.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8078383458646616
678.0	4422.0	154.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8095753272069061
681.0	4141.0	106.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8351782233361181
687.0	1812.0	34.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8035129490392648
685.0	2141.0	34.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8235637705374547
677.0	6484.0	250.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8142133110554163
671.0	8953.0	250.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8419291283764968
684.0	3610.0	106.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8408409913673072
672.0	8828.0	250.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8385066833751044
694.0	1454.0	10.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8097577276524645
693.0	2125.0	34.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8249227234753551
692.0	3110.0	58.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8331495405179616
691.0	3609.0	106.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8464807852965748
698.0	1515.0	10.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8234450710108607
699.0	1922.0	34.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.798370231133389
686.0	6500.0	178.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8336347813979395
689.0	5781.0	154.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8341666666666665
696.0	3453.0	106.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7996379838485101
702.0	1453.0	10.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.7815267335004178
700.0	2515.0	58.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8650132275132275
690.0	6703.0	178.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8404281537176275
688.0	7422.0	250.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8557393483709272
701.0	3250.0	106.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8032121971595657
703.0	2891.0	58.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.833659844054581
707.0	2250.0	34.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.827068365357839
708.0	2469.0	58.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8074575327206907
695.0	7656.0	250.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8493803954330271
697.0	7297.0	250.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8455701754385965
713.0	2063.0	34.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8412496519075466
705.0	4829.0	154.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8376615148983572
712.0	2625.0	58.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8414404065719856
706.0	4969.0	130.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8231182121971596
704.0	5391.0	178.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8398064605959344
711.0	4782.0	130.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8345384294068505
717.0	1906.0	34.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8039752158173211
709.0	5563.0	178.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8500013923698134
714.0	3657.0	82.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8345224171539961
719.0	2297.0	58.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8074387357282093
710.0	6266.0	250.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8162628794207741
718.0	4140.0	154.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.812056530214425
727.0	1484.0	10.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8146961152882206
723.0	2875.0	58.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8377032859927598
720.0	4328.0	130.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.842435254803676
721.0	4704.0	178.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.805585491506544
725.0	3203.0	82.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8718859649122809
722.0	4172.0	130.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8429817599554441
715.0	6297.0	250.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8152450570871623
716.0	6250.0	250.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8140615427457533
729.0	1516.0	10.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8353480924533556
726.0	3641.0	82.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8378877749930382
724.0	4844.0	178.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8082936507936507
735.0	1407.0	10.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.7913398078529659
730.0	2625.0	58.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8446463380673908
736.0	1438.0	10.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8072417153996103
737.0	1359.0	10.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.7767174881648566
733.0	2797.0	82.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8087510442773601
731.0	3656.0	130.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8039118629908103
740.0	1328.0	10.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.7808660540239488
742.0	1312.0	10.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8209116541353385
738.0	3047.0	82.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8432685881370092
734.0	3547.0	130.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8073322194374827
743.0	2094.0	34.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8322925368978001
741.0	2219.0	58.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8121170983013091
746.0	1328.0	10.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7618581175160123
747.0	1313.0	10.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.7820788081314397
728.0	6125.0	178.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8357727652464495
750.0	1859.0	34.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8637893344472294
748.0	2547.0	82.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8101260094681149
752.0	1906.0	34.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8198851294903926
732.0	6703.0	202.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8355068226120859
753.0	1937.0	34.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8250020885547201
744.0	3906.0	106.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8390531885268727
751.0	3313.0	82.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8407873851294905
755.0	1703.0	34.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8035129490392648
739.0	6734.0	202.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8430263157894737
759.0	1828.0	34.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8435623781676413
757.0	1906.0	34.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8174812030075189
745.0	5391.0	154.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8271846282372598
749.0	5093.0	154.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8330701754385966
754.0	4938.0	178.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8406585909217487
764.0	1625.0	34.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.7972918407128934
765.0	1657.0	34.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7882177666388193
756.0	3875.0	106.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8354908103592313
760.0	3516.0	106.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8666478696741855
762.0	2625.0	58.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8331495405179616
761.0	2875.0	82.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8493546365914787
758.0	5703.0	202.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8405277081592871
773.0	2328.0	58.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8650132275132275
769.0	2641.0	58.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8262886382623224
770.0	2640.0	58.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8168574213311057
766.0	4531.0	154.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8413568643831801
774.0	2734.0	82.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8098858256752992
772.0	3140.0	106.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8079671400724031
767.0	4453.0	154.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8402972709551658
771.0	3437.0	106.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8395523531049847
763.0	5750.0	202.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8496581732108048
768.0	4250.0	178.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8139167362851574
776.0	2110.0	58.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8074575327206907
777.0	2391.0	58.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.855694096351991
778.0	2422.0	58.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8314097744360902
783.0	2860.0	106.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8069165970481761
775.0	4672.0	202.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8103801169590643
779.0	3953.0	154.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8025160122528543
787.0	2078.0	58.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.7970488721804512
780.0	4047.0	106.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8427624617098303
788.0	2156.0	58.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7937990810359231
782.0	3922.0	154.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8092905875800614
786.0	3187.0	82.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8345224171539961
781.0	4610.0	130.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8426663881927041
784.0	4766.0	202.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8133263714842662
792.0	3265.0	82.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8342676134781399
794.0	3172.0	82.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8195050125313283
793.0	3297.0	106.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.850477582846004
785.0	6406.0	202.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8375981620718462
796.0	2906.0	82.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.870716374269006
789.0	4578.0	130.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8364731272626009
797.0	3922.0	130.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8603007518796992
791.0	5875.0	178.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.832724171539961
795.0	5672.0	178.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8329838485101643
799.0	2985.0	82.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8553745474798106
800.0	2985.0	82.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8347925368978002
803.0	2610.0	82.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8087510442773601
801.0	3140.0	106.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8044353940406571
790.0	7234.0	226.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8343163464216097
804.0	3890.0	130.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8390504037872459
805.0	3515.0	130.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8063025619604568
808.0	2578.0	82.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.7990309106098581
809.0	2578.0	82.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7965002784739628
798.0	7391.0	226.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8399122807017545
802.0	5500.0	202.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8445265942634365
810.0	3953.0	106.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8390531885268727
806.0	5110.0	178.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8463150932887776
807.0	4891.0	178.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8424728487886384
811.0	4579.0	130.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8382943469785575
813.0	3438.0	130.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8078383458646616
815.0	3937.0	106.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8431683375104428
816.0	3968.0	106.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.81822820941242
812.0	6250.0	226.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8366457811194653
814.0	5266.0	154.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8384203564466723
819.0	3437.0	106.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8662580061264272
818.0	4813.0	202.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.81697925368978
822.0	4046.0	130.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8475619604566973
817.0	6203.0	226.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8485609857978279
820.0	4375.0	178.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8052492341966027
821.0	4531.0	178.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8105882762461709
824.0	3500.0	106.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8497326649958229
825.0	3469.0	106.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.837362851573378
823.0	5297.0	154.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8349136730715678
828.0	3063.0	106.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8079671400724031
827.0	4547.0	154.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8602401837928154
826.0	5281.0	226.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8092641325536063
830.0	3610.0	130.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8076963241436926
835.0	2953.0	106.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7996379838485101
834.0	3047.0	106.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8006467557783348
831.0	5203.0	226.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8125536062378167
829.0	7062.0	226.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8372291840712893
836.0	4375.0	154.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8376615148983572
837.0	4578.0	130.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8426663881927041
833.0	6313.0	202.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8351872737399054
832.0	6625.0	202.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8333263714842664
838.0	3968.0	154.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8085505430242271
841.0	4594.0	130.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8196261487050961
842.0	4610.0	130.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8398767752715122
840.0	5281.0	154.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8363220551378447
845.0	3828.0	154.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.812056530214425
846.0	3922.0	130.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8603007518796992
839.0	8110.0	250.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.834944305207463
844.0	6063.0	226.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8398113338902814
847.0	5468.0	202.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8462218045112783
848.0	5781.0	202.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8454838485101643
851.0	3953.0	130.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8504935950988584
850.0	4016.0	130.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8391019214703425
849.0	5985.0	178.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8384927596769703
843.0	8015.0	250.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8419291283764968
852.0	4422.0	154.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8518455861876916
854.0	3562.0	130.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8063025619604568
853.0	5969.0	178.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8361626287942079
859.0	3547.0	130.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8012092731829574
860.0	3578.0	130.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8039118629908103
857.0	4907.0	202.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8132470064049011
856.0	5328.0	226.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8167341966026177
858.0	4875.0	202.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8088067390698969
863.0	4156.0	154.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8052896129211919
861.0	5156.0	178.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8605576441102757
855.0	6640.0	250.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8390058479532165
864.0	5375.0	154.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8384203564466723
862.0	6860.0	250.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8493803954330271
865.0	5172.0	178.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8406585909217487
867.0	5672.0	154.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8200835421888055
866.0	5750.0	154.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8328390420495685
872.0	5172.0	178.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8088352826510722
871.0	6531.0	178.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8359391534391534
874.0	5079.0	154.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8602401837928154
873.0	6266.0	250.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8078285992759676
868.0	7437.0	226.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.833753829016987
870.0	7797.0	226.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8337043998886104
869.0	8234.0	250.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.836832358674464
876.0	4953.0	178.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8139167362851574
882.0	1422.0	10.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8126977165135061
875.0	6390.0	250.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8152450570871623
877.0	4781.0	154.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8391019214703425
878.0	4750.0	154.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8465859092174881
887.0	1297.0	10.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8223541492620441
888.0	1438.0	10.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8188137009189642
881.0	4203.0	154.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8085505430242271
891.0	1343.0	10.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.7534287106655528
892.0	1187.0	10.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8067401141743249
880.0	5157.0	178.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8494061542745754
879.0	6719.0	202.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8354511278195489
895.0	1329.0	10.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.7808458646616542
